YEAR,GDP
1976,735339911.9
1978,735500000
1965,736568861.9
1998,737554888.9
2008,738942555.6
2007,739027200
1981,739100032
1962,739286906.9
2011,739785121.9
1962,741509480.8
2003,741929342.8
2015,742432131
1972,742779659.5
2001,743808074.1
1998,745526154.9
1994,746491692.6
1977,746650558.6
1981,747994681.9
1961,748028839.4
1982,748312283.7
2002,748346592.6
1997,749138009.6
1977,750049739.2
1982,750214410.7
2012,751000000
1963,751111191.1
1974,751133642.6
2001,752368495.5
2011,753225963
1994,753636370.5
1976,754549600.5
1993,755042548.1
2015,755205755.9
2007,758683598.5
1968,758899950
1963,759345863
1963,761047045.8
1967,761981474
1985,762359722.7
2001,763465550.5
1961,764308114.5
1977,765224030.6
1983,765746590.6
1999,766198925.9
1975,767102679
2016,768224226.7
1993,768401634.2
1993,768812334.8
2006,768873684
2010,771015888.9
2009,771278111.1
1968,772228643.4
2016,773502895.9
1968,773841494.3
2002,775780697.7
1999,775934814.8
1964,776137500
1977,777435020.5
1962,777712445.8
2011,778648666.7
1969,779200000
1986,779365167.6
1991,779981458.9
2012,781702874.1
1964,782384527.8
1979,782496666.7
1964,782857128.6
2000,782915402.4
1979,783000000
2013,784000000
2000,784159222.2
2003,784654423.6
1982,785500032
2004,785918769.6
2009,785961959.4
1995,785996982.5
1989,786300000
2016,786356314.8
1987,787392365.8
2013,788163888.9
1983,788371855.9
1972,788574629
1969,788641965.4
1963,791140595.8
1960,791265458.8
2011,792149700.7
1960,792824707.3
1961,792959472.1
1977,793193187.4
1978,793675169.9
1973,793884368
1980,794900000
2009,795000000
1989,795449332.4
1984,796018978.5
1980,797048028.8
1976,798310509.6
2007,798870875.7
2010,799000000
2012,799882148.1
1964,800000044.4
2001,800740257.4
2012,801168622.3
2013,801787555.9
1964,802482182.9
1986,802890746.9
1972,802999950
2014,803589511.8
1997,803630742.5
2015,803985809.2
2013,804808525.5
1977,806265763.8
1999,808077223.4
1977,811250927.4
1964,812543072.5
2003,813963830.2
1979,814067900
1965,814139855.8
2002,814615323.7
1999,814723460.1
2014,814954307
1975,816647865.8
2005,818869145.1
1979,819877300.6
1982,821651918.7
1981,821800000
1970,821850000
1983,823374900
1983,823832940.5
2003,823837148.1
1962,824100000
1978,824263841.5
2005,824880550.3
2002,825394490.2
2001,825706961.2
2009,825828703.6
1962,825885273.7
2008,825977888.9
1963,826690466.2
1977,827094668
1978,829239489.8
2000,830158768.9
1975,830710615.2
1992,831033941.1
2000,832072450
1978,832400000
1983,832415806
1982,832600000
2014,833240810.2
1965,833563472.2
1982,834369860.4
1993,835592802.3
1961,836493109.2
1977,837616756.5
2004,839319927.3
1964,839428571.4
1998,840285264.6
1986,840964400
1967,841974025.5
2013,842620111.1
2014,845000000
1978,846007597.7
1972,846506911.4
1981,846514500
2009,847397850.1
2014,847778185.2
2007,847918929.1
1996,848237108.6
1984,848478300
2008,850040500
1997,850218033.6
2010,850633309.8
1994,851174350.6
1985,851296100
1965,852485300
1966,853268771.1
1969,853630203.8
1980,854711500
1985,854823821.7
2003,855643099.6
1985,856890498.6
1962,857425916.2
1960,857704431.7
1972,858802035.9
2000,860550305.8
1996,860630922.7
1982,863933200
2008,864136713
1984,864150000
1975,864602103.3
1985,864849765.1
1990,865559856.2
1970,865975308.6
1976,866044961
1962,868111400
1965,868571428.6
1996,869033856.3
2001,870179738.6
2003,870247703.2
2000,870486065.9
1995,870758739.4
2001,871860600
1985,873250000
2001,876794723.1
1981,876937559.7
1965,877720000
1994,878250450.6
2015,878281507.8
1978,878771771.3
1971,882765471.6
1983,883600000
1965,884873949.6
1999,885444186
1963,886387156.1
2011,886498370.7
2000,887295267.9
1965,888100000
1981,889050000
1973,889357059.5
1983,889400000
1986,891000000
1979,891775906.6
2000,892164393.9
2004,893107222.2
1964,893734483.2
1998,893770806.1
2010,894400000
1971,896754316.7
2002,897031250
2006,897731524.9
1964,897931401.4
2011,898283477.5
1988,898611007.9
2013,898957682.7
1966,900264583.7
2009,900628061.6
1964,903158753.9
1982,904619629.8
1978,905709147.3
1966,906811943.8
2015,907652509.6
1965,908874537
1968,908874537
1987,909820553.4
2016,909854619.5
2012,910026287.3
2014,911481481.5
1994,911915970.7
1973,912499950
1999,912771290.6
1966,914285714.3
2000,914500299.1
1995,914727080.6
1982,915150000
2004,915257323.4
1983,916899968
1963,917222004.4
2005,919103254.5
1984,919103735.3
2004,919577142.6
1980,919726666.7
1965,919771356.4
1964,921063266.4
1965,921600736.3
1997,921843144.2
2004,924318490.8
1994,925030590.2
1966,925770308.1
1994,925817092.2
1963,926589348.6
1993,927219728.9
1998,928458206
1966,928833000
1978,928843304.8
1966,929520000
1997,929607500
1989,929796722.4
2001,931833302.8
2002,932551850
1989,932974411.9
2015,933000000
1967,934079050.3
1977,935360466.4
1997,937741468
2007,938000000
1993,938632612
2008,939000000
1964,939145851.2
1976,939227993.7
1975,939972703.5
1963,940799900
1996,941742152.7
1973,943700547.8
1998,945000000
1961,945244992.2
1996,946123275.9
1973,946385105
1978,948983308.8
2005,951207370.4
2010,951804226.9
1965,955834893.3
1967,956436931.1
1988,957377507.5
1962,958598195
1978,960728338.9
1981,962347001
1967,962857134.3
1978,964026512.2
2016,964599178.1
1969,964615698.7
2008,965769127.1
2008,967199594
1998,967338348.7
1967,967647058.8
1966,968440149.5
1981,969046666.7
1971,969911421.4
2010,969936525.3
2005,971977088.2
1973,972101725
1965,972140557.2
1981,972563810.2
1987,972800000
1997,972896267.9
1965,974193126.9
1967,974721762.5
1967,976200000
1976,976547572.2
1969,978873232.4
1961,979108806.8
1987,979850000
1989,981529400.5
1994,982624324.5
1969,983621024.1
1966,983900000
2000,984279598.3
1967,984605369.3
1970,984830158.5
1966,984942988.1
1984,985400000
1984,985699968
1984,987143931.2
2012,989875559.1
2006,990000000
2003,990374050
1985,990400000
1965,991047619
2002,991387870.1
1966,994044553.9
1983,995104305.3
2015,997007925.9
1965,997919320
1997,997996028.6
1964,998759333.6
2008,999105339.3
1999,999477510.7
1995,1000428394
1978,1000535735
1979,1001300838
1995,1001889857
1979,1004316495
1978,1005573294
1994,1005879948
1965,1006666638
1993,1007025755
1996,1007791186
1990,1009455484
1968,1009760100
1960,1010325138
1996,1012444074
1982,1013222222
1982,1014907255
2006,1016418229
1991,1016493395
1970,1017171717
1994,1017549124
1990,1018970365
1990,1019600771
1978,1019630847
1979,1019743927
1989,1019966667
2005,1022191294
1996,1023086919
1972,1024098805
1966,1024103034
1970,1024832915
2012,1025125082
1964,1025599900
1974,1026137112
1991,1028087972
1990,1029048482
1968,1031669636
1980,1033002402
1985,1033069710
2007,1033561654
1968,1034293645
1967,1034376400
1974,1034500000
1967,1034800000
1986,1035600000
2015,1036130507
1984,1037314956
1968,1037815126
1992,1037921837
1988,1038300000
1963,1038389642
1985,1039500032
1966,1040952381
1960,1043599900
1996,1043893063
1984,1044928625
1985,1045712703
2000,1045998496
2013,1046117071
1979,1047225130
1975,1048690932
2009,1049110685
1969,1049400000
1977,1049838493
1984,1051133927
2003,1052121056
1987,1052843348
1960,1052990400
1968,1053077155
2011,1053500000
1988,1055083945
2014,1055186196
2016,1056188593
1969,1056391055
1999,1057408589
2004,1057845500
1971,1058120427
1979,1058297676
2013,1059695156
1986,1060911735
1980,1060923829
2005,1061000000
2000,1062339944
1976,1064517600
1968,1065714249
2011,1065826670
1968,1066447131
1986,1067828247
2000,1068030830
1997,1072147778
1974,1073577086
1981,1073861599
1961,1076699900
1971,1077152902
2002,1078402128
1968,1079100000
2001,1079478388
1985,1080642033
2001,1080774007
1988,1082403219
1985,1082851077
1965,1082857143
1967,1082922892
1983,1082926304
1982,1082939379
1992,1083037671
1972,1083381044
1968,1083883355
1967,1084059815
1967,1085714286
2001,1086172923
1999,1086567378
1987,1087273104
1984,1087471862
1983,1092551781
1983,1094857358
1983,1095348303
1971,1095454545
1966,1095910101
1961,1096646600
1966,1096738065
2005,1098425901
2011,1099385895
1980,1100685845
1984,1101828569
2000,1101897072
1998,1105688873
1991,1106928583
2006,1107891063
2004,1109054005
1979,1109346221
1979,1109374722
1988,1109976928
1962,1110565864
1970,1111859570
1968,1112791100
1978,1113920123
1989,1113924130
2005,1114222550
1990,1114703088
1985,1114764007
1981,1114830472
1995,1115389732
2005,1117257279
1962,1117601600
1985,1117835286
1975,1119628657
1989,1120000917
1983,1121486563
1986,1122265026
1976,1122702100
1983,1123107276
1975,1124000000
1998,1124440249
1999,1125684470
1992,1127806945
2010,1128611700
2015,1129164719
1982,1130457130
1977,1131225279
1985,1131349992
1987,1131466494
1999,1131561595
1990,1132101253
1970,1132920000
2006,1134193630
2012,1134267367
1980,1136408814
1980,1136543003
2000,1136896124
1991,1139166646
2003,1139754799
1979,1139800100
1985,1141210125
2011,1142042926
1982,1143229072
1962,1143600000
1981,1147192917
1987,1147800064
1967,1148025407
1998,1149862703
1985,1149979286
1969,1152418515
2010,1152469074
2001,1154899793
2009,1155147400
1991,1156141998
1964,1156150890
2014,1156563123
2006,1157005441
2003,1157832935
1963,1159511700
2001,1159860290
1970,1160002261
2001,1160626398
1988,1160900000
1988,1161757671
2005,1163362434
1987,1163426851
1973,1163864529
1966,1164519673
2016,1164944510
1983,1165771369
1991,1167398478
1975,1168304306
1969,1169047619
2002,1169138789
1999,1170785048
1977,1171337766
1983,1172258182
1986,1173500032
1987,1177908192
1984,1177997414
1995,1178738991
1994,1179837955
1982,1180094061
1997,1180597273
1997,1180919719
1997,1180934203
1994,1181801920
1980,1182457143
1989,1182686577
1987,1183071363
1986,1183671788
1971,1186120000
1979,1186231265
2012,1188900000
1969,1191287652
2013,1192925407
1982,1194015444
2007,1196091805
1974,1197454207
1996,1197509787
1979,1198749666
1971,1199507630
1974,1199618980
1963,1200447429
1987,1200991826
1986,1201262518
1993,1201313201
1986,1201725497
2016,1202125000
1980,1202567359
1988,1204600064
1981,1205166026
1984,1208026080
1995,1208946166
1979,1209898293
2004,1210000000
1992,1210013652
2006,1211161880
2012,1211411704
1998,1211932398
1968,1214666667
1979,1215031775
1999,1215604990
1979,1216229419
1964,1217138000
1960,1217230095
2006,1217467600
1974,1217953547
2002,1221113780
1969,1221305700
1978,1222702356
1983,1223225019
1996,1223945357
2009,1224253000
2004,1226829565
1993,1228071038
1969,1230500000
1995,1231523035
1967,1232559506
1984,1232932008
1993,1233496846
1989,1233930277
1971,1233991075
1982,1234518125
1969,1234878981
1981,1235899836
1967,1237423233
1980,1237662067
1981,1237686961
1972,1238251696
2003,1239000000
2002,1239004288
2011,1239144502
1999,1239876305
1963,1240672269
1984,1240796365
2016,1242000000
1960,1242289212
1981,1243469361
1980,1244610000
1999,1249062025
1987,1249099130
1993,1249944999
1980,1250242108
2002,1253529080
1980,1254765350
1994,1255802469
1972,1257615645
2008,1258332337
1970,1260084034
1963,1262800000
2009,1262973407
1973,1263018491
1972,1263720000
1966,1264285714
2009,1264758198
1988,1264899368
1982,1267778489
2001,1267997934
2002,1268445919
2004,1270080251
2003,1271196078
1992,1272577456
2006,1273180597
2007,1277494148
1993,1278781167
1981,1279972866
2014,1280133333
1998,1280177839
1972,1280328245
1968,1281281246
1966,1281749500
2008,1282215407
2002,1284000000
2002,1284446123
1992,1284766234
1982,1286462643
2000,1288429151
1979,1288715210
1969,1289904762
1986,1290228617
2007,1290573400
1981,1291119965
1977,1291458044
1984,1292297736
2010,1292697100
1995,1293535011
2000,1293654175
2000,1294250233
1982,1295361886
2001,1295539448
1987,1296499968
1983,1297765449
1964,1299099900
1973,1299105241
1961,1302674325
1960,1307333333
1973,1308799459
1995,1309382885
1964,1309747899
2007,1311401319
1965,1311435800
1994,1315158670
1994,1315932645
1992,1317611864
2007,1317974491
1998,1320126706
1995,1320670391
1960,1320796652
2002,1324426607
1993,1327748655
1994,1330167598
1965,1331399900
2001,1332328999
1982,1333754034
1980,1335300000
1983,1335895286
1986,1336102041
2009,1336957250
1990,1337024782
1981,1337300000
1964,1339494290
1972,1341590682
1966,1342287557
1989,1343900032
1996,1345719472
1994,1346074611
1976,1347999950
1985,1348827324
2005,1350301057
1970,1351006400
1975,1351889403
1989,1352949663
1968,1353295458
2012,1353632942
2007,1356078278
1975,1356591177
1993,1357206996
1978,1358461654
1969,1361360157
1980,1362151524
1975,1363039400
2015,1364863037
1967,1368000000
2008,1368431037
2008,1368625150
2000,1369693171
2003,1371442566
1968,1373333367
1998,1375115534
1991,1377375031
1980,1378130996
1988,1378847487
1984,1378991403
1996,1379888268
1988,1379923808
2008,1380188800
2010,1381968259
1996,1382334879
1977,1382400000
1962,1382515654
1998,1382548250
1961,1383681651
1991,1383843860
2000,1385058162
1966,1390700000
1985,1392195933
1986,1392634772
2002,1396555720
1967,1397002000
2010,1397113450
1995,1397454122
1966,1399999967
1997,1401946853
1970,1404776071
1980,1405251547
1999,1405662879
1981,1407062608
1982,1407242640
2003,1407866175
1969,1408888922
1960,1409873950
2013,1410000000
2013,1411061261
1992,1411917558
1988,1415100032
1995,1415296704
1971,1417787115
1975,1418360312
1994,1419293455
1961,1419333333
1990,1421466240
2014,1422530792
1976,1423061357
1968,1425029400
1981,1426500000
2016,1427323889
1972,1430951332
2004,1431208677
2002,1432228125
1989,1433686310
1962,1434156379
2000,1434429703
1986,1435079200
2012,1436803333
2011,1437684815
2015,1437722206
1970,1439238095
1985,1440581653
1990,1440711396
1973,1442320000
1996,1442598431
1991,1443688870
1961,1444327731
1995,1445919970
2014,1450600000
1995,1452165005
1976,1452792989
1967,1453500000
1999,1454430642
2013,1455000000
1970,1455482990
1969,1458379415
2006,1458449453
1984,1459880353
2016,1460144704
2006,1460562038
2001,1461139022
1984,1461243327
1993,1463251055
1992,1464392416
1996,1465448290
1974,1467346060
1995,1468317350
1986,1469046115
1973,1471913474
1965,1472036551
2002,1474630207
1978,1475584037
1968,1479599900
1983,1479688126
2001,1480656884
1988,1482597299
2004,1484092538
1991,1484152022
1970,1485400100
2011,1486712300
2003,1486861879
1987,1488113532
1991,1488804124
2013,1489928889
1972,1491596639
2001,1496912752
1997,1498950899
1989,1501500032
1989,1502294411
1985,1507230779
1970,1509155063
2004,1511236656
1976,1511856584
2007,1513934037
1986,1515209588
1986,1517496131
2013,1518565219
1971,1523917200
2001,1525112242
1974,1527559580
1973,1528916185
1992,1531803061
1997,1531843575
1999,1534673583
1981,1538972158
1963,1539681534
1971,1539865514
1963,1540797589
1976,1540820245
1962,1541666667
2001,1542477309
1994,1543606345
1974,1544216004
1997,1544689503
2011,1545400000
1961,1547388813
1999,1547884442
2014,1551921037
1985,1552493414
2003,1554125531
1987,1562412030
2003,1563074860
1994,1563207225
2000,1563667800
1990,1564700032
1999,1567465657
1963,1568333333
2015,1569258068
1971,1572310772
2012,1573618750
2015,1574288668
2006,1575200391
1975,1575789254
1999,1576094566
1998,1576904292
1982,1578300000
1967,1580229795
2015,1583776760
1971,1584128262
2010,1585472534
1998,1587345951
1984,1587412957
2014,1588000000
1989,1590201656
2016,1590707965
1990,1592400000
1968,1593675330
2003,1595297356
1979,1595423286
1972,1595555476
1996,1596968913
1967,1597721080
1994,1598075932
1983,1600278756
2003,1600451467
1991,1602299863
1996,1602760100
1970,1603447357
1978,1604162497
2002,1605640633
1968,1605857143
2015,1606500000
1993,1606581744
1996,1607345450
1968,1610500000
1964,1611333333
2008,1611634332
1962,1612346412
2013,1613705850
2001,1614595291
1985,1615776821
2016,1617467436
1988,1620246187
2004,1621822370
2005,1627854495
1990,1628427515
1992,1631197909
1991,1634899968
1993,1635426125
1997,1639492424
1998,1639497207
1977,1640763204
1974,1645917776
1998,1645963750
1993,1646693642
2015,1649142630
1973,1653062347
2005,1656172356
1998,1656784780
1974,1658273721
1969,1659055272
2001,1660102346
1995,1661018519
2002,1661818168
1986,1661948718
2010,1664310770
1979,1664351538
1998,1665363128
1974,1665880000
1971,1666400000
1974,1666544754
1968,1666909518
2016,1667078704
1977,1669499950
1991,1671200000
1993,1673104494
1967,1673333418
1972,1673411700
2003,1673690430
2001,1674685094
2002,1677447150
1965,1679333333
1992,1679900032
1994,1681006993
2005,1682350935
1976,1683117418
2004,1683997930
2000,1684109743
1960,1684121535
1971,1685217059
1971,1687000000
1960,1691900000
1992,1692959110
1996,1695130457
1992,1695315306
2007,1698125618
1965,1698319328
1995,1698982438
1973,1702521008
2014,1702898940
1980,1705796850
2014,1706497950
2003,1707678390
1976,1708734940
2001,1709347793
1962,1710004464
2009,1711817182
1969,1715399900
1985,1715625839
2001,1716502862
1997,1716699913
1999,1722798883
1966,1723000000
2015,1727000000
2005,1730894295
2000,1731198022
1964,1731296200
1977,1732721161
1983,1732800000
2002,1733116883
1973,1733333264
2000,1734938264
2012,1735500000
2000,1738100853
1990,1738605558
2009,1739781489
2007,1740334782
2016,1741100000
2015,1742545900
2000,1743506287
1998,1744794457
1997,1747011857
1967,1747187645
1969,1747998800
1979,1748480982
1970,1748886596
1998,1750585204
1987,1751247763
1966,1751470588
2012,1751888562
1995,1752975841
1968,1753746370
1982,1754450379
2016,1756124677
1993,1756454248
1984,1757142806
2002,1758176653
1973,1758727395
1980,1759690812
1995,1763536305
1997,1767864036
2001,1768619058
1994,1769365439
1992,1770899968
1978,1774365588
1981,1775842680
1999,1775920040
1986,1776842041
1971,1778391289
2016,1782974000
2008,1789333749
1992,1792800000
2005,1793754805
2013,1798333726
2000,1798374468
1992,1799529357
2012,1800077091
2006,1800105590
1968,1801344538
1983,1803099561
2002,1806742742
1966,1809183975
1986,1816754048
1999,1817655328
2006,1818759669
2011,1820207626
1993,1820359936
2007,1820811281
2012,1823692110
1994,1825285158
1970,1825285714
1996,1827570586
1971,1831108971
1961,1831700364
2004,1833444740
1983,1837237466
1987,1839095595
2002,1842691481
1999,1845482181
2014,1845561895
1997,1845599608
2003,1845979299
2000,1849196082
1986,1849268215
1972,1849400600
2013,1850951315
1979,1851250008
1997,1851558302
1986,1852163475
2009,1856695551
2014,1858121723
1967,1859465021
2011,1864824081
1961,1865100000
2013,1865374403
1967,1865666667
2009,1865963015
1995,1866572954
